0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1391186646.762 305.709 228.526 1275 302.708 227.557 1299 299.335 227.722 1299 296.365 228.84 1299 294.428 230.678 1299 296.953 231.045 1299 300.014 230.669 0 303.008 229.789 0 322.023 225.402 1289 324.466 223.25 1294 327.951 222.033 1294 331.669 221.952 1289 334.874 222.826 1294 332.267 224.288 1289 328.903 225.202 1289 325.283 225.547 1289 304.061 219.182 1294 299.702 218.683 1314 295.082 219.372 1319 292.097 221.361 1319 290.382 224.036 1319 291.126 225.722 1314 293.344 223.77 1314 296.17 222.486 1314 300.067 221.939 1304 304.134 221.978 1294 318.974 215.91 1299 324.239 213.437 1304 330.559 211.796 1309 335.333 212.741 1314 338.935 214.569 1314 338.586 216.668 1309 334.917 215.638 1309 330.719 215.45 1304 325.262 216.671 1299 320.037 218.609 1294 309.505 227.137 1275 309.201 231.939 1275 307.848 236.573 1265 305.421 240.769 1270 306.564 244.858 1270 311.056 244.414 1261 315.215 243.771 1261 322.057 242.528 1265 322.595 238.301 1270 319.051 235.281 1275 317.242 231.09 1275 316.416 226.259 1280 304.07 254.327 1256 306.962 252.111 1256 310.336 250.161 1256 313.871 250.333 1252 317.405 249.067 1256 322.461 249.586 1256 327.491 250.664 1261 323.829 253.62 1252 319.72 255.737 1256 314.802 256.998 1256 310.38 257.122 1252 306.98 256.356 1252 306.116 254.109 1252 310.049 253.462 1256 314.562 253.023 1252 319.695 251.959 1256 324.682 251.142 1256 319.429 251.831 1256 314.127 252.827 1252 309.545 253.478 1256 289.975 231.953 1309 290.218 238.095 1299 290.97 244.338 1299 292.664 250.586 1294 294.882 256.639 1280 297.937 262.061 1280 301.41 266.205 1275 305.501 270.049 1270 310.861 272.926 1275 318.327 273.366 1275 326.915 271.205 1270 334.597 267.566 1275 340.986 262.713 1280 345.856 257.032 1289 348.888 250.366 1299 350.139 243.029 1314 350.346 235.641 1319 350.076 228.254 1329 349.129 220.72 1329 299.815 229.353 0 328.429 223.812 1289 313.726 240.812 1265 304.338 215.909 1289 299.513 215.426 1319 293.818 216.392 1324 289.785 219.122 1324 287.684 222.306 1334 317.597 212.975 1299 323.137 210.39 1309 330.453 208.562 1309 336.368 209.684 1319 340.374 211.687 1329
1391186646.814 306.008 228.12 1275 303.023 227.136 1280 299.697 227.279 1294 296.759 228.348 1299 294.829 230.139 1299 297.319 230.545 1299 300.333 230.197 1294 303.303 229.347 1275 322.212 225.118 1289 324.663 222.981 1294 328.106 221.8 1289 331.772 221.712 1289 334.958 222.562 1294 332.345 224.022 1289 329.021 224.918 1284 325.455 225.255 1289 304.387 219.232 1289 300.073 218.657 1304 295.48 219.216 1319 292.484 221.086 1319 290.755 223.668 1319 291.481 225.394 1314 293.697 223.538 1314 296.514 222.346 1309 300.399 221.876 1299 304.454 221.971 1294 319.268 216.005 1294 324.477 213.54 1299 330.686 211.873 1304 335.41 212.717 1309 339.028 214.447 1314 338.765 216.573 1309 335.047 215.64 1304 330.849 215.52 1294 325.458 216.745 1294 320.28 218.673 1289 309.752 226.859 1280 309.474 231.747 1275 308.164 236.473 1265 305.768 240.674 1265 306.861 244.719 1265 311.296 244.448 1261 315.498 243.822 1256 322.347 242.479 1261 322.866 238.256 1265 319.309 235.167 1275 317.507 230.891 1275 316.669 225.981 1275 304.741 254.285 1256 307.493 252.161 1256 310.728 250.3 1256 314.202 250.508 1252 317.67 249.247 1256 322.674 249.748 1256 327.69 250.765 1256 324.125 253.742 1256 320.091 255.873 1252 315.237 257.122 1252 310.882 257.188 1252 307.568 256.341 1256 306.785 254.109 1252 310.551 253.521 1252 314.922 253.135 1252 319.954 252.086 1256 324.926 251.267 1256 319.752 252.019 1256 314.557 253 1252 310.113 253.579 1252 290.471 231.287 1304 290.759 237.445 1299 291.587 243.688 1294 293.366 249.93 1284 295.67 256.009 1280 298.789 261.471 1280 302.261 265.681 1275 306.27 269.605 1275 311.466 272.542 1270 318.71 273.098 1265 327.099 271.075 1270 334.714 267.543 1270 341.09 262.734 1284 346.026 257.095 1289 349.235 250.377 1309 350.597 242.986 1314 350.857 235.49 1319 350.62 227.994 1314 349.704 220.336 1324 300.159 228.889 1299 328.567 223.546 1289 314.013 240.755 1261 304.728 216.004 1284 299.972 215.437 1314 294.327 216.234 1319 290.258 218.811 1329 288.122 221.899 1324 317.893 213.098 1294 323.368 210.523 1304 330.54 208.668 1309 336.378 209.667 1319 340.396 211.561 1319
1391186646.869 306.596 227.927 1280 303.632 226.91 1294 300.328 227.02 1294 297.398 228.045 1299 295.477 229.799 1299 297.937 230.259 1299 300.927 229.946 1294 303.894 229.124 0 322.661 225.017 1289 325.086 222.863 1289 328.493 221.684 1289 332.143 221.573 1289 335.314 222.396 1294 332.719 223.877 1289 329.427 224.785 1284 325.889 225.134 1284 304.97 219.255 1289 300.73 218.593 1304 296.189 219.006 1319 293.181 220.743 1314 291.424 223.233 1314 292.119 224.997 1314 294.348 223.247 1309 297.16 222.159 1309 301.009 221.777 1299 305.013 221.94 1289 319.764 216.042 1289 324.901 213.551 1299 330.999 211.811 1309 335.675 212.546 1309 339.302 214.167 1314 339.098 216.319 1309 335.381 215.504 1309 331.196 215.462 1294 325.884 216.726 1294 320.772 218.672 1289 310.284 226.786 1275 310.042 231.803 1270 308.79 236.693 1265 306.432 240.993 1270 307.53 245.022 1261 311.9 244.866 1256 316.133 244.245 1256 322.96 242.836 1261 323.454 238.571 1265 319.865 235.356 1265 318.047 230.937 1270 317.17 225.903 1275 305.597 254.545 1252 308.311 252.599 1252 311.489 250.88 1247 314.937 251.109 1252 318.381 249.867 1252 323.335 250.283 1256 328.398 251.168 1256 324.897 254.255 1252 320.892 256.473 1252 316.042 257.745 1252 311.686 257.736 1247 308.418 256.757 1247 307.639 254.46 1252 311.346 253.988 1247 315.679 253.659 1252 320.694 252.605 1252 325.672 251.736 1252 320.544 252.654 1252 315.355 253.676 1252 310.95 254.155 1247 291.122 230.8 1304 291.428 237.009 1294 292.319 243.295 1294 294.186 249.57 1289 296.591 255.686 1275 299.796 261.173 1270 303.312 265.451 1270 307.307 269.455 1270 312.395 272.428 1265 319.48 273.039 1261 327.723 271.036 1270 335.23 267.49 1275 341.536 262.658 1284 346.488 257.027 1294 349.813 250.237 1309 351.254 242.773 1314 351.529 235.176 1319 351.271 227.59 1319 350.348 219.879 1319 300.774 228.629 1294 328.967 223.416 1284 314.633 241.073 1261 305.398 216.077 1280 300.737 215.409 1314 295.161 216.015 1319 291.048 218.423 1324 288.861 221.414 1324 318.374 213.172 1294 323.763 210.574 1309 330.797 208.634 1309 336.572 209.503 1314 340.597 211.277 1314
1391186646.927 306.596 227.858 1270 303.638 226.801 1289 300.331 226.905 1294 297.404 227.944 1294 295.495 229.726 1299 297.954 230.19 1294 300.939 229.876 1289 303.898 229.051 1294 322.689 224.935 1284 325.094 222.757 1284 328.493 221.574 1289 332.123 221.472 1289 335.274 222.333 1289 332.68 223.809 1284 329.409 224.707 1280 325.899 225.051 1280 304.958 219.167 1289 300.682 218.508 1309 296.092 218.94 1314 293.076 220.722 1314 291.333 223.247 1319 292.05 225.014 1314 294.273 223.235 1309 297.096 222.118 1304 300.987 221.717 1299 305.039 221.869 1289 319.75 215.969 1284 324.854 213.488 1299 330.916 211.767 1299 335.587 212.501 1304 339.197 214.14 1309 339.021 216.3 1304 335.278 215.476 1294 331.098 215.442 1289 325.812 216.695 1294 320.724 218.626 1284 310.305 226.739 1270 310.093 231.811 1265 308.867 236.721 1261 306.543 241.034 1265 307.672 245.064 1261 312.085 244.896 1261 316.287 244.275 1256 323.072 242.859 1261 323.558 238.587 1265 319.955 235.352 1265 318.115 230.903 1270 317.216 225.835 0 305.822 254.675 1252 308.572 252.713 1247 311.772 250.985 1247 315.225 251.222 1243 318.651 249.961 1247 323.587 250.367 1247 328.622 251.231 1252 325.111 254.285 1247 321.114 256.466 1247 316.288 257.728 1247 311.939 257.742 1243 308.658 256.81 1243 307.847 254.571 1247 311.598 254.097 1243 315.931 253.765 1243 320.93 252.696 1243 325.912 251.797 1247 320.764 252.681 1243 315.591 253.692 1243 311.189 254.196 1243 291.073 230.817 1304 291.443 237.115 1294 292.411 243.449 1294 294.339 249.761 1280 296.782 255.922 1275 300.027 261.452 1261 303.573 265.759 1270 307.607 269.752 1270 312.727 272.691 1261 319.753 273.302 1256 327.898 271.353 1265 335.364 267.853 1270 341.643 263.012 1280 346.569 257.353 1289 349.88 250.517 1299 351.291 243.021 1309 351.539 235.37 1314 351.248 227.722 1319 350.281 219.914 1319 300.782 228.544 1294 328.958 223.33 1284 314.755 241.099 1261 305.377 215.991 1284 300.682 215.326 1314 295.047 215.957 1319 290.921 218.424 1329 288.751 221.456 1324 318.357 213.102 1289 323.718 210.512 1309 330.718 208.592 1304 336.491 209.462 1309 340.504 211.259 1314
1391186646.984 307.065 227.864 1275 304.157 226.797 1289 300.893 226.892 1294 297.995 227.912 1294 296.103 229.675 1294 298.541 230.172 1289 301.493 229.879 1289 304.41 229.061 0 323.33 225.022 1280 325.748 222.907 1280 329.133 221.777 1284 332.702 221.699 1284 335.839 222.571 1289 333.222 224.049 1280 329.971 224.92 1275 326.504 225.214 1275 305.375 218.997 1280 301.075 218.312 1309 296.458 218.721 1314 293.465 220.547 1314 291.763 223.105 1314 292.505 224.897 1309 294.689 223.088 1309 297.502 221.949 1304 301.409 221.559 1304 305.508 221.724 1289 320.291 215.871 1284 325.397 213.434 1294 331.441 211.779 1299 336.126 212.57 1299 339.734 214.269 1304 339.623 216.453 1294 335.774 215.566 1294 331.557 215.514 1289 326.276 216.718 1289 321.176 218.602 1284 310.81 226.813 1275 310.6 231.903 1270 309.378 236.767 1261 307.092 241.036 1261 308.214 245.053 1261 312.64 244.945 1256 316.809 244.353 1256 323.624 242.968 1256 324.153 238.703 1261 320.55 235.449 1256 318.729 230.968 1261 317.861 225.898 0 306.843 254.902 1243 309.382 252.772 1243 312.459 250.96 1243 315.85 251.223 1243 319.215 249.972 1238 324.123 250.528 1243 329.046 251.587 1252 325.695 254.609 1243 321.808 256.771 1243 317.08 257.999 1243 312.824 257.987 1243 309.589 257.011 1243 308.901 254.753 1243 312.446 254.159 1243 316.593 253.823 1243 321.435 252.831 1238 326.341 252.098 1247 321.336 252.934 1238 316.361 253.86 1243 312.125 254.335 1243 291.848 230.915 1304 292.324 237.293 1294 293.452 243.626 1294 295.516 249.922 1275 298.012 256.046 1270 301.254 261.577 1261 304.783 265.911 1261 308.772 269.884 1265 313.805 272.856 1265 320.633 273.568 1256 328.598 271.828 1265 336.064 268.479 1270 342.415 263.706 1280 347.393 258.068 1284 350.793 251.252 1309 352.258 243.78 1304 352.556 236.104 1314 352.307 228.388 1314 351.342 220.41 1314 301.332 228.531 1289 329.556 223.52 1280 315.308 241.159 1261 305.803 215.828 1314 301.093 215.139 1314 295.41 215.748 1319 291.281 218.284 1324 289.157 221.358 1319 318.917 212.992 1284 324.284 210.446 1299 331.275 208.6 1304 337.063 209.537 1314 341.072 211.398 1309
1391186647.53 308.025 228.269 1265 305.085 227.159 1294 301.792 227.263 1289 298.901 228.365 1289 297.052 230.244 1289 299.489 230.669 1289 302.436 230.327 1284 305.361 229.477 0 323.926 225.196 1275 326.238 222.927 1280 329.587 221.691 1284 333.195 221.607 1289 336.307 222.561 1289 333.742 224.019 1284 330.528 224.91 1275 327.087 225.273 1275 306.368 219.423 1280 302.14 218.839 1299 297.605 219.395 1309 294.64 221.255 1309 292.942 223.826 1314 293.66 225.589 1304 295.86 223.744 1304 298.66 222.546 1304 302.513 222.061 1294 306.537 222.151 1284 320.901 216.148 1280 325.872 213.687 1294 331.839 212.026 1294 336.473 212.742 1299 340.036 214.403 1304 339.913 216.571 1294 336.167 215.72 1294 332.02 215.683 1289 326.811 216.92 1294 321.833 218.834 1280 311.686 227.092 1265 311.469 232.17 1261 310.246 237.057 1261 307.968 241.4 1261 309.18 245.438 1256 313.632 245.152 1252 317.747 244.505 1256 324.445 243.09 1252 324.912 238.827 1261 321.317 235.591 1256 319.474 231.18 1261 318.547 226.144 1265 307.453 255.442 1243 310.01 253.195 1243 313.085 251.257 1243 316.461 251.457 1243 319.771 250.158 1238 324.655 250.7 1238 329.551 251.79 1252 326.169 254.762 1243 322.284 256.892 1238 317.585 258.158 1243 313.376 258.233 1243 310.171 257.389 1243 309.445 255.211 1243 313.009 254.51 1243 317.156 254.079 1243 321.972 253.034 1238 326.853 252.302 1243 321.82 253.126 1238 316.865 254.104 1243 312.662 254.675 1243 292.605 231.497 1299 292.947 237.818 1294 293.826 244.145 1289 295.671 250.454 1280 298.079 256.658 1270 301.315 262.244 1265 304.88 266.615 1261 308.972 270.648 1270 314.136 273.599 1261 321.137 274.222 1256 329.227 272.29 1265 336.684 268.809 1270 342.967 263.913 1275 347.86 258.169 1284 351.087 251.283 1314 352.423 243.74 1304 352.599 236.015 1314 352.211 228.302 1309 351.135 220.41 1314 302.268 228.972 1289 330.076 223.523 1280 316.181 241.383 1256 306.738 216.271 1280 302.072 215.682 1309 296.483 216.463 1314 292.443 219.032 1319 290.34 222.11 1314 319.505 213.325 1280 324.747 210.748 1299 331.649 208.888 1304 337.378 209.742 1309 341.355 211.569 1309
1391186647.108 309.098 228.272 1261 306.155 227.085 1284 302.833 227.12 1284 299.886 228.183 1289 297.968 230.06 1289 300.425 230.553 1289 303.412 230.275 1284 306.394 229.461 0 325.174 225.389 1270 327.531 223.123 1270 330.908 221.916 1275 334.538 221.879 1275 337.648 222.891 1284 335.056 224.34 1280 331.819 225.201 1275 328.362 225.521 1265 307.54 219.043 1284 303.299 218.368 1299 298.727 218.856 1309 295.697 220.682 1309 293.924 223.253 1304 294.598 225.085 1299 296.872 223.243 1299 299.734 222.07 1299 303.633 221.644 1294 307.69 221.81 1284 322.228 215.959 1280 327.211 213.555 1289 333.198 211.987 1289 337.832 212.754 1294 341.387 214.478 1299 341.28 216.691 1294 337.505 215.773 1294 333.329 215.678 1294 328.095 216.853 1289 323.098 218.716 1275 312.822 227.169 1261 312.566 232.341 1256 311.286 237.31 1261 308.895 241.705 1261 310.08 245.828 1252 314.689 245.632 1247 318.892 245.022 1252 325.709 243.602 1252 326.184 239.258 1256 322.538 235.914 1256 320.713 231.391 1256 319.802 226.276 1265 308.213 255.799 1243 310.981 253.686 1243 314.21 251.893 1243 317.671 252.152 1243 321.069 250.877 1238 326.042 251.342 1238 331.132 252.324 1243 327.528 255.389 1238 323.485 257.519 1238 318.642 258.749 1243 314.307 258.755 1243 311.024 257.835 1243 310.142 255.642 1238 313.933 255.067 1243 318.26 254.725 1243 323.298 253.665 1238 328.488 252.85 1238 323.175 253.772 1238 317.954 254.748 1243 313.552 255.241 1243 293.365 231.297 1299 293.613 237.743 1289 294.358 244.175 1284 296.09 250.587 1275 298.451 256.896 1270 301.685 262.565 1265 305.315 267.058 1265 309.501 271.229 1265 314.75 274.313 1265 321.852 275.034 1256 330.032 273.159 1261 337.564 269.697 1270 343.947 264.798 1270 348.945 259.034 1280 352.277 252.149 1294 353.731 244.555 1304 353.991 236.764 1309 353.658 228.965 1304 352.645 220.993 1309 303.271 228.876 1289 331.38 223.783 1275 317.284 241.784 1256 307.988 215.881 1289 303.301 215.188 1304 297.656 215.881 1314 293.53 218.399 1319 291.339 221.469 1314 320.85 213.1 1270 326.116 210.578 1294 333.047 208.823 1294 338.784 209.743 1299 342.76 211.645 1304
1391186647.174 310.02 227.621 1270 306.964 226.369 1284 303.557 226.439 1289 300.568 227.593 1284 298.632 229.588 1284 301.16 230.013 1280 304.192 229.666 1284 307.213 228.813 1280 326.426 224.59 1270 328.827 222.218 1275 332.268 220.976 1280 335.931 220.974 1284 339.051 222.114 1280 336.387 223.523 1275 333.121 224.346 1275 329.651 224.668 1270 308.51 218.921 1265 304 218.339 1294 299.122 218.984 1299 295.992 221.013 1304 294.229 223.747 1299 295.02 225.528 1294 297.311 223.557 1299 300.256 222.246 1294 304.4 221.693 1289 308.731 221.764 1280 323.538 215.792 1275 328.619 213.379 1289 334.704 211.837 1294 339.42 212.621 1299 342.99 214.424 1299 342.87 216.631 1294 339.018 215.674 1294 334.806 215.585 1289 329.485 216.735 1284 324.382 218.585 1275 313.885 226.445 1270 313.682 231.704 1256 312.412 236.652 1261 310.045 240.983 1256 311.237 245.129 1247 315.975 244.855 1243 320.183 244.234 1238 326.933 242.786 1252 327.405 238.469 1256 323.756 235.185 1252 321.888 230.692 1256 320.962 225.519 1265 309.245 255.414 1243 312.104 253.151 1238 315.433 251.234 1238 318.967 251.52 1238 322.392 250.181 1238 327.341 250.743 1234 332.224 251.824 1243 328.68 254.799 1238 324.691 256.858 1238 319.877 258.059 1234 315.486 258.127 1238 312.113 257.312 1238 311.287 255.181 1243 315.136 254.486 1238 319.498 254.117 1234 324.486 253.055 1238 329.527 252.321 1238 324.328 253.099 1238 319.201 254.04 1234 314.768 254.608 1238 293.751 230.993 1294 294.155 237.6 1289 295.062 244.159 1284 296.893 250.704 1280 299.277 257.227 1265 302.578 263.117 1261 306.206 267.662 1265 310.426 271.803 1261 315.824 274.785 1256 322.967 275.499 1256 331.101 273.756 1261 338.713 270.467 1270 345.132 265.569 1275 350.142 259.716 1280 353.477 252.634 1294 354.851 244.883 1304 355.092 236.863 1314 354.781 228.845 1304 353.735 220.54 1309 304.039 228.263 1284 332.708 222.926 1275 318.493 241.037 1252 308.84 215.656 1275 303.879 215.073 1299 297.907 215.97 1314 293.682 218.756 1314 291.516 222.013 1314 322.149 212.866 1280 327.523 210.332 1294 334.566 208.606 1294 340.414 209.554 1304 344.431 211.547 1309
1391186647.237 310.414 227.129 1275 307.337 225.813 1280 303.905 225.857 1289 300.899 227.008 1284 298.957 229.017 1280 301.491 229.451 1284 304.529 229.112 1284 307.566 228.281 1289 326.832 224.194 1270 329.24 221.784 1270 332.694 220.544 1275 336.366 220.565 1275 339.472 221.759 1275 336.789 223.14 1275 333.528 223.936 1275 330.061 224.249 1270 308.981 218.761 1275 304.422 218.143 1294 299.462 218.744 1299 296.281 220.753 1299 294.492 223.482 1299 295.298 225.257 1294 297.612 223.316 1294 300.588 222.032 1294 304.8 221.502 1289 309.192 221.597 1280 324.035 215.721 1275 329.128 213.32 1289 335.202 211.779 1289 339.916 212.54 1289 343.481 214.33 1294 343.356 216.542 1289 339.503 215.615 1289 335.295 215.544 1284 329.98 216.677 1280 324.865 218.502 1270 314.294 226.009 1261 314.09 231.364 1256 312.821 236.383 1256 310.466 240.736 1256 311.649 244.882 1252 316.388 244.65 1243 320.592 244.054 1238 327.291 242.623 1247 327.781 238.299 1252 324.142 234.95 1252 322.271 230.389 1256 321.346 225.12 1261 309.617 255.355 1238 312.371 253.063 1238 315.63 251.114 1238 319.126 251.423 1234 322.513 250.097 1234 327.389 250.764 1238 332.135 251.963 1243 328.735 254.905 1238 324.831 256.965 1234 320.079 258.146 1234 315.735 258.172 1238 312.417 257.301 1238 311.733 255.125 1238 315.432 254.404 1238 319.685 254.045 1234 324.542 253.05 1234 329.393 252.447 1238 324.393 253.183 1234 319.43 254.085 1234 315.12 254.607 1238 293.942 230.365 1294 294.36 237.058 1284 295.31 243.7 1280 297.173 250.333 1270 299.57 256.979 1270 302.902 262.99 1261 306.522 267.598 1261 310.728 271.777 1261 316.126 274.738 1256 323.22 275.488 1256 331.291 273.821 1261 338.893 270.618 1265 345.298 265.74 1270 350.335 259.89 1284 353.742 252.707 1294 355.144 244.867 1304 355.41 236.728 1304 355.124 228.601 1304 354.102 220.175 1309 304.387 227.708 1289 333.123 222.521 1275 318.891 240.822 1252 309.331 215.492 1261 304.33 214.871 1299 298.28 215.709 1299 293.988 218.47 1309 291.787 221.725 1314 322.653 212.788 1275 328.036 210.268 1294 335.059 208.544 1289 340.904 209.468 1294 344.921 211.451 1299
1391186647.292 310.422 227.137 1256 307.347 225.818 1275 303.915 225.859 1280 300.908 227.007 1280 298.965 229.014 1280 301.498 229.45 1280 304.535 229.114 1280 307.573 228.286 1280 326.841 224.218 1265 329.251 221.81 1270 332.706 220.574 1270 336.377 220.598 1270 339.481 221.794 1275 336.798 223.173 1270 333.536 223.966 1270 330.07 224.276 1265 308.997 218.768 1280 304.439 218.147 1294 299.479 218.742 1299 296.297 220.748 1299 294.505 223.475 1299 295.31 225.251 1289 297.625 223.312 1289 300.602 222.032 1289 304.814 221.505 1284 309.205 221.605 1275 324.052 215.743 1270 329.147 213.347 1280 335.222 211.812 1284 339.934 212.578 1289 343.497 214.371 1284 343.37 216.582 1284 339.518 215.652 1289 335.311 215.577 1280 329.995 216.704 1275 324.879 218.524 1265 314.302 226.02 1252 314.094 231.375 1247 312.821 236.392 1256 310.462 240.742 1252 311.64 244.889 1247 316.379 244.661 1243 320.583 244.069 1234 327.283 242.644 1243 327.776 238.321 1252 324.141 234.97 1247 322.274 230.407 1252 321.355 225.139 1256 309.617 255.293 1238 312.466 253.09 1234 315.765 251.196 1234 319.27 251.531 1229 322.656 250.197 1229 327.518 250.814 1234 332.268 251.905 1238 328.799 254.749 1234 324.869 256.728 1229 320.127 257.872 1229 315.781 257.922 1234 312.444 257.128 1234 311.716 255.067 1234 315.521 254.457 1234 319.799 254.139 1229 324.659 253.118 1229 329.517 252.388 1234 324.449 252.989 1229 319.472 253.85 1229 315.143 254.41 1234 293.949 230.357 1289 294.361 237.05 1284 295.304 243.692 1275 297.16 250.325 1265 299.551 256.974 1261 302.878 262.987 1261 306.493 267.597 1256 310.695 271.78 1252 316.089 274.746 1252 323.181 275.502 1252 331.253 273.843 1256 338.857 270.647 1256 345.266 265.776 1265 350.308 259.931 1284 353.72 252.752 1294 355.13 244.915 1289 355.404 236.777 1294 355.125 228.651 1299 354.111 220.225 1304 304.395 227.711 1280 333.132 222.551 1270 318.886 240.836 1247 309.35 215.5 1252 304.35 214.874 1294 298.3 215.707 1299 294.006 218.464 1309 291.802 221.716 1309 322.673 212.809 1265 328.057 210.294 1294 335.081 208.578 1289 340.925 209.507 1289 344.94 211.493 1294
1391186647.356 310.396 227.013 0 307.314 225.677 1280 303.869 225.705 1280 300.846 226.844 1280 298.887 228.852 1275 301.428 229.3 1275 304.479 228.974 1275 307.532 228.155 0 326.892 224.149 1256 329.321 221.741 1270 332.795 220.513 1270 336.48 220.553 1270 339.592 221.766 1270 336.893 223.139 1265 333.614 223.922 1265 330.134 224.22 1261 309 218.606 1280 304.426 217.964 1289 299.444 218.542 1294 296.241 220.543 1294 294.432 223.273 1299 295.232 225.059 1289 297.565 223.122 1289 300.558 221.849 1289 304.789 221.337 1284 309.197 221.455 1275 324.126 215.629 1265 329.25 213.244 1275 335.356 211.727 1280 340.083 212.515 1284 343.653 214.329 1284 343.517 216.548 1275 339.654 215.599 1280 335.43 215.507 1275 330.089 216.618 1270 324.945 218.424 1261 314.297 225.908 1252 314.066 231.282 1243 312.768 236.314 1256 310.382 240.673 1247 311.549 244.841 1243 316.307 244.631 1243 320.53 244.053 1234 327.262 242.649 1243 327.774 238.311 1247 324.139 234.932 1243 322.283 230.344 1247 321.38 225.051 1256 309.476 255.277 1229 312.345 253.077 1229 315.664 251.188 1229 319.182 251.539 1225 322.587 250.214 1229 327.465 250.853 1234 332.23 251.966 1238 328.736 254.808 1234 324.782 256.779 1225 320.017 257.909 1221 315.654 257.942 1229 312.306 257.131 1229 311.584 255.059 1229 315.406 254.461 1229 319.702 254.16 1225 324.586 253.154 1225 329.466 252.44 1234 324.376 253.024 1225 319.376 253.868 1225 315.027 254.413 1229 293.846 230.18 1284 294.233 236.901 1280 295.153 243.573 1275 296.99 250.24 1270 299.363 256.924 1261 302.679 262.974 1261 306.29 267.618 1256 310.492 271.834 1247 315.895 274.833 1247 323.013 275.62 1247 331.123 273.987 1252 338.77 270.809 1256 345.224 265.944 1261 350.309 260.097 1275 353.764 252.903 1284 355.21 245.04 1289 355.517 236.871 1294 355.27 228.712 1294 354.286 220.249 1299 304.344 227.565 1275 333.215 222.5 1270 318.839 240.801 1243 309.367 215.326 1247 304.35 214.678 1294 298.273 215.49 1299 293.951 218.24 1309 291.725 221.496 1309 322.753 212.678 1261 328.169 210.175 1280 335.228 208.479 1280 341.091 209.435 1289 345.113 211.445 1289
